Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF-Transactions_MaxTypeChecks3;Q1;2;1;18;Update;Time;1063500
NMF-Transactions_MaxTypeChecks3;Q1;2;1;18;Update;Memory;95408128
NMF-Transactions_MaxTypeChecks3;Q1;2;1;18;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;1;19;Update;Time;390700
NMF-Transactions_MaxTypeChecks3;Q1;2;1;19;Update;Memory;95539200
NMF-Transactions_MaxTypeChecks3;Q1;2;1;19;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;1;20;Update;Time;13200
NMF-Transactions_MaxTypeChecks3;Q1;2;1;20;Update;Memory;95539200
NMF-Transactions_MaxTypeChecks3;Q1;2;1;20;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;0;Initialization;Time;354097400
NMF-Transactions_MaxTypeChecks3;Q1;2;2;0;Initialization;Memory;74317824
NMF-Transactions_MaxTypeChecks3;Q1;2;2;0;Load;Time;89617100
NMF-Transactions_MaxTypeChecks3;Q1;2;2;0;Load;Memory;82051072
NMF-Transactions_MaxTypeChecks3;Q1;2;2;0;Initial;Time;525452300
NMF-Transactions_MaxTypeChecks3;Q1;2;2;0;Initial;Memory;100401152
NMF-Transactions_MaxTypeChecks3;Q1;2;2;0;Initial;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;2;1;Update;Time;33285700
NMF-Transactions_MaxTypeChecks3;Q1;2;2;1;Update;Memory;100925440
NMF-Transactions_MaxTypeChecks3;Q1;2;2;1;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;2;2;Update;Time;4239300
NMF-Transactions_MaxTypeChecks3;Q1;2;2;2;Update;Memory;100573184
NMF-Transactions_MaxTypeChecks3;Q1;2;2;2;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;2;3;Update;Time;9700
NMF-Transactions_MaxTypeChecks3;Q1;2;2;3;Update;Memory;96858112
NMF-Transactions_MaxTypeChecks3;Q1;2;2;3;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;2;4;Update;Time;2601900
NMF-Transactions_MaxTypeChecks3;Q1;2;2;4;Update;Memory;93257728
NMF-Transactions_MaxTypeChecks3;Q1;2;2;4;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;5;Update;Time;5622700
NMF-Transactions_MaxTypeChecks3;Q1;2;2;5;Update;Memory;90304512
NMF-Transactions_MaxTypeChecks3;Q1;2;2;5;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;6;Update;Time;3276400
NMF-Transactions_MaxTypeChecks3;Q1;2;2;6;Update;Memory;90697728
NMF-Transactions_MaxTypeChecks3;Q1;2;2;6;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;7;Update;Time;4330100
NMF-Transactions_MaxTypeChecks3;Q1;2;2;7;Update;Memory;91222016
NMF-Transactions_MaxTypeChecks3;Q1;2;2;7;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;8;Update;Time;1182400
NMF-Transactions_MaxTypeChecks3;Q1;2;2;8;Update;Memory;91353088
NMF-Transactions_MaxTypeChecks3;Q1;2;2;8;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;9;Update;Time;9700
NMF-Transactions_MaxTypeChecks3;Q1;2;2;9;Update;Memory;91484160
NMF-Transactions_MaxTypeChecks3;Q1;2;2;9;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;10;Update;Time;2741400
NMF-Transactions_MaxTypeChecks3;Q1;2;2;10;Update;Memory;91746304
NMF-Transactions_MaxTypeChecks3;Q1;2;2;10;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;11;Update;Time;928900
NMF-Transactions_MaxTypeChecks3;Q1;2;2;11;Update;Memory;92008448
NMF-Transactions_MaxTypeChecks3;Q1;2;2;11;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;12;Update;Time;3757400
NMF-Transactions_MaxTypeChecks3;Q1;2;2;12;Update;Memory;92401664
NMF-Transactions_MaxTypeChecks3;Q1;2;2;12;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;13;Update;Time;724700
NMF-Transactions_MaxTypeChecks3;Q1;2;2;13;Update;Memory;92401664
NMF-Transactions_MaxTypeChecks3;Q1;2;2;13;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;14;Update;Time;9500
NMF-Transactions_MaxTypeChecks3;Q1;2;2;14;Update;Memory;92532736
NMF-Transactions_MaxTypeChecks3;Q1;2;2;14;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;15;Update;Time;711900
NMF-Transactions_MaxTypeChecks3;Q1;2;2;15;Update;Memory;92532736
NMF-Transactions_MaxTypeChecks3;Q1;2;2;15;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;16;Update;Time;4254700
NMF-Transactions_MaxTypeChecks3;Q1;2;2;16;Update;Memory;92925952
NMF-Transactions_MaxTypeChecks3;Q1;2;2;16;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;17;Update;Time;3775300
NMF-Transactions_MaxTypeChecks3;Q1;2;2;17;Update;Memory;93319168
NMF-Transactions_MaxTypeChecks3;Q1;2;2;17;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;18;Update;Time;1028500
NMF-Transactions_MaxTypeChecks3;Q1;2;2;18;Update;Memory;93712384
NMF-Transactions_MaxTypeChecks3;Q1;2;2;18;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;19;Update;Time;427800
NMF-Transactions_MaxTypeChecks3;Q1;2;2;19;Update;Memory;93843456
NMF-Transactions_MaxTypeChecks3;Q1;2;2;19;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;2;20;Update;Time;10500
NMF-Transactions_MaxTypeChecks3;Q1;2;2;20;Update;Memory;93843456
NMF-Transactions_MaxTypeChecks3;Q1;2;2;20;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;0;Initialization;Time;392098500
NMF-Transactions_MaxTypeChecks3;Q1;2;3;0;Initialization;Memory;74317824
NMF-Transactions_MaxTypeChecks3;Q1;2;3;0;Load;Time;97817800
NMF-Transactions_MaxTypeChecks3;Q1;2;3;0;Load;Memory;82182144
NMF-Transactions_MaxTypeChecks3;Q1;2;3;0;Initial;Time;499854700
NMF-Transactions_MaxTypeChecks3;Q1;2;3;0;Initial;Memory;102236160
NMF-Transactions_MaxTypeChecks3;Q1;2;3;0;Initial;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;3;1;Update;Time;38444000
NMF-Transactions_MaxTypeChecks3;Q1;2;3;1;Update;Memory;102629376
NMF-Transactions_MaxTypeChecks3;Q1;2;3;1;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;3;2;Update;Time;4271200
NMF-Transactions_MaxTypeChecks3;Q1;2;3;2;Update;Memory;102285312
NMF-Transactions_MaxTypeChecks3;Q1;2;3;2;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;3;3;Update;Time;11000
NMF-Transactions_MaxTypeChecks3;Q1;2;3;3;Update;Memory;98566144
NMF-Transactions_MaxTypeChecks3;Q1;2;3;3;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;3;4;Update;Time;2571800
NMF-Transactions_MaxTypeChecks3;Q1;2;3;4;Update;Memory;95096832
NMF-Transactions_MaxTypeChecks3;Q1;2;3;4;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;5;Update;Time;6286700
NMF-Transactions_MaxTypeChecks3;Q1;2;3;5;Update;Memory;92143616
NMF-Transactions_MaxTypeChecks3;Q1;2;3;5;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;6;Update;Time;3977900
NMF-Transactions_MaxTypeChecks3;Q1;2;3;6;Update;Memory;92536832
NMF-Transactions_MaxTypeChecks3;Q1;2;3;6;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;7;Update;Time;5416400
NMF-Transactions_MaxTypeChecks3;Q1;2;3;7;Update;Memory;93061120
NMF-Transactions_MaxTypeChecks3;Q1;2;3;7;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;8;Update;Time;1293200
NMF-Transactions_MaxTypeChecks3;Q1;2;3;8;Update;Memory;93192192
NMF-Transactions_MaxTypeChecks3;Q1;2;3;8;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;9;Update;Time;10200
NMF-Transactions_MaxTypeChecks3;Q1;2;3;9;Update;Memory;93192192
NMF-Transactions_MaxTypeChecks3;Q1;2;3;9;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;10;Update;Time;2809200
NMF-Transactions_MaxTypeChecks3;Q1;2;3;10;Update;Memory;93454336
NMF-Transactions_MaxTypeChecks3;Q1;2;3;10;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;11;Update;Time;1113700
NMF-Transactions_MaxTypeChecks3;Q1;2;3;11;Update;Memory;93716480
NMF-Transactions_MaxTypeChecks3;Q1;2;3;11;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;12;Update;Time;4075400
NMF-Transactions_MaxTypeChecks3;Q1;2;3;12;Update;Memory;94109696
NMF-Transactions_MaxTypeChecks3;Q1;2;3;12;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;13;Update;Time;732000
NMF-Transactions_MaxTypeChecks3;Q1;2;3;13;Update;Memory;94109696
NMF-Transactions_MaxTypeChecks3;Q1;2;3;13;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;14;Update;Time;9500
NMF-Transactions_MaxTypeChecks3;Q1;2;3;14;Update;Memory;94240768
NMF-Transactions_MaxTypeChecks3;Q1;2;3;14;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;15;Update;Time;1108100
NMF-Transactions_MaxTypeChecks3;Q1;2;3;15;Update;Memory;94240768
NMF-Transactions_MaxTypeChecks3;Q1;2;3;15;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;16;Update;Time;4056800
NMF-Transactions_MaxTypeChecks3;Q1;2;3;16;Update;Memory;94633984
NMF-Transactions_MaxTypeChecks3;Q1;2;3;16;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;17;Update;Time;3499900
NMF-Transactions_MaxTypeChecks3;Q1;2;3;17;Update;Memory;95158272
NMF-Transactions_MaxTypeChecks3;Q1;2;3;17;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;18;Update;Time;1046100
NMF-Transactions_MaxTypeChecks3;Q1;2;3;18;Update;Memory;95551488
NMF-Transactions_MaxTypeChecks3;Q1;2;3;18;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;19;Update;Time;370900
NMF-Transactions_MaxTypeChecks3;Q1;2;3;19;Update;Memory;95682560
NMF-Transactions_MaxTypeChecks3;Q1;2;3;19;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;3;20;Update;Time;12800
NMF-Transactions_MaxTypeChecks3;Q1;2;3;20;Update;Memory;95682560
NMF-Transactions_MaxTypeChecks3;Q1;2;3;20;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;0;Initialization;Time;377784400
NMF-Transactions_MaxTypeChecks3;Q1;2;4;0;Initialization;Memory;74448896
NMF-Transactions_MaxTypeChecks3;Q1;2;4;0;Load;Time;103281000
NMF-Transactions_MaxTypeChecks3;Q1;2;4;0;Load;Memory;82313216
NMF-Transactions_MaxTypeChecks3;Q1;2;4;0;Initial;Time;504280400
NMF-Transactions_MaxTypeChecks3;Q1;2;4;0;Initial;Memory;100663296
NMF-Transactions_MaxTypeChecks3;Q1;2;4;0;Initial;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;4;1;Update;Time;35200100
NMF-Transactions_MaxTypeChecks3;Q1;2;4;1;Update;Memory;101187584
NMF-Transactions_MaxTypeChecks3;Q1;2;4;1;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;4;2;Update;Time;5116200
NMF-Transactions_MaxTypeChecks3;Q1;2;4;2;Update;Memory;100814848
NMF-Transactions_MaxTypeChecks3;Q1;2;4;2;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;4;3;Update;Time;9700
NMF-Transactions_MaxTypeChecks3;Q1;2;4;3;Update;Memory;97099776
NMF-Transactions_MaxTypeChecks3;Q1;2;4;3;Update;Elements;167197|723178|404286
NMF-Transactions_MaxTypeChecks3;Q1;2;4;4;Update;Time;2773300
NMF-Transactions_MaxTypeChecks3;Q1;2;4;4;Update;Memory;93499392
NMF-Transactions_MaxTypeChecks3;Q1;2;4;4;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;5;Update;Time;7350600
NMF-Transactions_MaxTypeChecks3;Q1;2;4;5;Update;Memory;90546176
NMF-Transactions_MaxTypeChecks3;Q1;2;4;5;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;6;Update;Time;3581100
NMF-Transactions_MaxTypeChecks3;Q1;2;4;6;Update;Memory;90939392
NMF-Transactions_MaxTypeChecks3;Q1;2;4;6;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;7;Update;Time;4224500
NMF-Transactions_MaxTypeChecks3;Q1;2;4;7;Update;Memory;91463680
NMF-Transactions_MaxTypeChecks3;Q1;2;4;7;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;8;Update;Time;1466600
NMF-Transactions_MaxTypeChecks3;Q1;2;4;8;Update;Memory;91594752
NMF-Transactions_MaxTypeChecks3;Q1;2;4;8;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;9;Update;Time;9900
NMF-Transactions_MaxTypeChecks3;Q1;2;4;9;Update;Memory;91594752
NMF-Transactions_MaxTypeChecks3;Q1;2;4;9;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;10;Update;Time;2725700
NMF-Transactions_MaxTypeChecks3;Q1;2;4;10;Update;Memory;91856896
NMF-Transactions_MaxTypeChecks3;Q1;2;4;10;Update;Elements;404236|167197|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;11;Update;Time;929100
NMF-Transactions_MaxTypeChecks3;Q1;2;4;11;Update;Memory;92119040
NMF-Transactions_MaxTypeChecks3;Q1;2;4;11;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;12;Update;Time;3876100
NMF-Transactions_MaxTypeChecks3;Q1;2;4;12;Update;Memory;92512256
NMF-Transactions_MaxTypeChecks3;Q1;2;4;12;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;13;Update;Time;783600
NMF-Transactions_MaxTypeChecks3;Q1;2;4;13;Update;Memory;92512256
NMF-Transactions_MaxTypeChecks3;Q1;2;4;13;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;14;Update;Time;10800
NMF-Transactions_MaxTypeChecks3;Q1;2;4;14;Update;Memory;92643328
NMF-Transactions_MaxTypeChecks3;Q1;2;4;14;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;15;Update;Time;743600
NMF-Transactions_MaxTypeChecks3;Q1;2;4;15;Update;Memory;92774400
NMF-Transactions_MaxTypeChecks3;Q1;2;4;15;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;16;Update;Time;4314200
NMF-Transactions_MaxTypeChecks3;Q1;2;4;16;Update;Memory;93167616
NMF-Transactions_MaxTypeChecks3;Q1;2;4;16;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;17;Update;Time;3971900
NMF-Transactions_MaxTypeChecks3;Q1;2;4;17;Update;Memory;93560832
NMF-Transactions_MaxTypeChecks3;Q1;2;4;17;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;18;Update;Time;1226200
NMF-Transactions_MaxTypeChecks3;Q1;2;4;18;Update;Memory;93954048
NMF-Transactions_MaxTypeChecks3;Q1;2;4;18;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;19;Update;Time;326400
NMF-Transactions_MaxTypeChecks3;Q1;2;4;19;Update;Memory;94085120
NMF-Transactions_MaxTypeChecks3;Q1;2;4;19;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q1;2;4;20;Update;Time;15700
NMF-Transactions_MaxTypeChecks3;Q1;2;4;20;Update;Memory;94085120
NMF-Transactions_MaxTypeChecks3;Q1;2;4;20;Update;Elements;167197|404236|723178
NMF-Transactions_MaxTypeChecks3;Q2;1;0;0;Initialization;Time;394095000
NMF-Transactions_MaxTypeChecks3;Q2;1;0;0;Initialization;Memory;74448896
NMF-Transactions_MaxTypeChecks3;Q2;1;0;0;Load;Time;66207600
NMF-Transactions_MaxTypeChecks3;Q2;1;0;0;Load;Memory;77725696
NMF-Transactions_MaxTypeChecks3;Q2;1;0;0;Initial;Time;406150000
NMF-Transactions_MaxTypeChecks3;Q2;1;0;0;Initial;Memory;92536832
NMF-Transactions_MaxTypeChecks3;Q2;1;0;0;Initial;Elements;725662|406944|1378985
NMF-Transactions_MaxTypeChecks3;Q2;1;0;1;Update;Time;20952100
NMF-Transactions_MaxTypeChecks3;Q2;1;0;1;Update;Memory;92798976
NMF-Transactions_MaxTypeChecks3;Q2;1;0;1;Update;Elements;725662|406944|406460
NMF-Transactions_MaxTypeChecks3;Q2;1;0;2;Update;Time;3277000
NMF-Transactions_MaxTypeChecks3;Q2;1;0;2;Update;Memory;89800704
NMF-Transactions_MaxTypeChecks3;Q2;1;0;2;Update;Elements;725662|406944|407007
NMF-Transactions_MaxTypeChecks3;Q2;1;0;3;Update;Time;1204900
NMF-Transactions_MaxTypeChecks3;Q2;1;0;3;Update;Memory;86102016
NMF-Transactions_MaxTypeChecks3;Q2;1;0;3;Update;Elements;725662|406944|215491
NMF-Transactions_MaxTypeChecks3;Q2;1;0;4;Update;Time;2041900
NMF-Transactions_MaxTypeChecks3;Q2;1;0;4;Update;Memory;84017152
NMF-Transactions_MaxTypeChecks3;Q2;1;0;4;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;5;Update;Time;2297700
NMF-Transactions_MaxTypeChecks3;Q2;1;0;5;Update;Memory;84148224
NMF-Transactions_MaxTypeChecks3;Q2;1;0;5;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;6;Update;Time;3119100
NMF-Transactions_MaxTypeChecks3;Q2;1;0;6;Update;Memory;84410368
NMF-Transactions_MaxTypeChecks3;Q2;1;0;6;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;7;Update;Time;1505000
NMF-Transactions_MaxTypeChecks3;Q2;1;0;7;Update;Memory;84541440
NMF-Transactions_MaxTypeChecks3;Q2;1;0;7;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;8;Update;Time;2315600
NMF-Transactions_MaxTypeChecks3;Q2;1;0;8;Update;Memory;84803584
NMF-Transactions_MaxTypeChecks3;Q2;1;0;8;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;9;Update;Time;1368600
NMF-Transactions_MaxTypeChecks3;Q2;1;0;9;Update;Memory;84934656
NMF-Transactions_MaxTypeChecks3;Q2;1;0;9;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;10;Update;Time;3058100
NMF-Transactions_MaxTypeChecks3;Q2;1;0;10;Update;Memory;85327872
NMF-Transactions_MaxTypeChecks3;Q2;1;0;10;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;11;Update;Time;1810300
NMF-Transactions_MaxTypeChecks3;Q2;1;0;11;Update;Memory;85590016
NMF-Transactions_MaxTypeChecks3;Q2;1;0;11;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;12;Update;Time;2561600
NMF-Transactions_MaxTypeChecks3;Q2;1;0;12;Update;Memory;85852160
NMF-Transactions_MaxTypeChecks3;Q2;1;0;12;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;0;13;Update;Time;1415900
NMF-Transactions_MaxTypeChecks3;Q2;1;0;13;Update;Memory;85983232
NMF-Transactions_MaxTypeChecks3;Q2;1;0;13;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;0;14;Update;Time;29923500
NMF-Transactions_MaxTypeChecks3;Q2;1;0;14;Update;Memory;86507520
NMF-Transactions_MaxTypeChecks3;Q2;1;0;14;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;0;15;Update;Time;1252000
NMF-Transactions_MaxTypeChecks3;Q2;1;0;15;Update;Memory;86638592
NMF-Transactions_MaxTypeChecks3;Q2;1;0;15;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;0;16;Update;Time;695400
NMF-Transactions_MaxTypeChecks3;Q2;1;0;16;Update;Memory;86638592
NMF-Transactions_MaxTypeChecks3;Q2;1;0;16;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;0;17;Update;Time;1942500
NMF-Transactions_MaxTypeChecks3;Q2;1;0;17;Update;Memory;86900736
NMF-Transactions_MaxTypeChecks3;Q2;1;0;17;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;0;18;Update;Time;2288800
NMF-Transactions_MaxTypeChecks3;Q2;1;0;18;Update;Memory;87928832
NMF-Transactions_MaxTypeChecks3;Q2;1;0;18;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;0;19;Update;Time;2606500
NMF-Transactions_MaxTypeChecks3;Q2;1;0;19;Update;Memory;87928832
NMF-Transactions_MaxTypeChecks3;Q2;1;0;19;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;0;20;Update;Time;584400
NMF-Transactions_MaxTypeChecks3;Q2;1;0;20;Update;Memory;87928832
NMF-Transactions_MaxTypeChecks3;Q2;1;0;20;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;1;0;Initialization;Time;359796700
NMF-Transactions_MaxTypeChecks3;Q2;1;1;0;Initialization;Memory;74448896
NMF-Transactions_MaxTypeChecks3;Q2;1;1;0;Load;Time;69949300
NMF-Transactions_MaxTypeChecks3;Q2;1;1;0;Load;Memory;77856768
NMF-Transactions_MaxTypeChecks3;Q2;1;1;0;Initial;Time;434962200
NMF-Transactions_MaxTypeChecks3;Q2;1;1;0;Initial;Memory;92667904
NMF-Transactions_MaxTypeChecks3;Q2;1;1;0;Initial;Elements;725662|406944|1378985
NMF-Transactions_MaxTypeChecks3;Q2;1;1;1;Update;Time;18692300
NMF-Transactions_MaxTypeChecks3;Q2;1;1;1;Update;Memory;93061120
NMF-Transactions_MaxTypeChecks3;Q2;1;1;1;Update;Elements;725662|406944|406460
NMF-Transactions_MaxTypeChecks3;Q2;1;1;2;Update;Time;3338800
NMF-Transactions_MaxTypeChecks3;Q2;1;1;2;Update;Memory;89997312
NMF-Transactions_MaxTypeChecks3;Q2;1;1;2;Update;Elements;725662|406944|407007
NMF-Transactions_MaxTypeChecks3;Q2;1;1;3;Update;Time;1245200
NMF-Transactions_MaxTypeChecks3;Q2;1;1;3;Update;Memory;86298624
NMF-Transactions_MaxTypeChecks3;Q2;1;1;3;Update;Elements;725662|406944|215491
NMF-Transactions_MaxTypeChecks3;Q2;1;1;4;Update;Time;2306400
NMF-Transactions_MaxTypeChecks3;Q2;1;1;4;Update;Memory;84213760
NMF-Transactions_MaxTypeChecks3;Q2;1;1;4;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;5;Update;Time;1711000
NMF-Transactions_MaxTypeChecks3;Q2;1;1;5;Update;Memory;84344832
NMF-Transactions_MaxTypeChecks3;Q2;1;1;5;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;6;Update;Time;2555300
NMF-Transactions_MaxTypeChecks3;Q2;1;1;6;Update;Memory;84606976
NMF-Transactions_MaxTypeChecks3;Q2;1;1;6;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;7;Update;Time;1217700
NMF-Transactions_MaxTypeChecks3;Q2;1;1;7;Update;Memory;84738048
NMF-Transactions_MaxTypeChecks3;Q2;1;1;7;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;8;Update;Time;1985100
NMF-Transactions_MaxTypeChecks3;Q2;1;1;8;Update;Memory;85000192
NMF-Transactions_MaxTypeChecks3;Q2;1;1;8;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;9;Update;Time;1358900
NMF-Transactions_MaxTypeChecks3;Q2;1;1;9;Update;Memory;85131264
NMF-Transactions_MaxTypeChecks3;Q2;1;1;9;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;10;Update;Time;3724200
NMF-Transactions_MaxTypeChecks3;Q2;1;1;10;Update;Memory;85524480
NMF-Transactions_MaxTypeChecks3;Q2;1;1;10;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;11;Update;Time;1612100
NMF-Transactions_MaxTypeChecks3;Q2;1;1;11;Update;Memory;85786624
NMF-Transactions_MaxTypeChecks3;Q2;1;1;11;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;12;Update;Time;2196500
NMF-Transactions_MaxTypeChecks3;Q2;1;1;12;Update;Memory;85917696
NMF-Transactions_MaxTypeChecks3;Q2;1;1;12;Update;Elements;725662|406944|999991
NMF-Transactions_MaxTypeChecks3;Q2;1;1;13;Update;Time;910600
NMF-Transactions_MaxTypeChecks3;Q2;1;1;13;Update;Memory;86048768
NMF-Transactions_MaxTypeChecks3;Q2;1;1;13;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;1;14;Update;Time;22654500
NMF-Transactions_MaxTypeChecks3;Q2;1;1;14;Update;Memory;86573056
NMF-Transactions_MaxTypeChecks3;Q2;1;1;14;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;1;15;Update;Time;1344100
NMF-Transactions_MaxTypeChecks3;Q2;1;1;15;Update;Memory;86704128
NMF-Transactions_MaxTypeChecks3;Q2;1;1;15;Update;Elements;725662|406944|999992
NMF-Transactions_MaxTypeChecks3;Q2;1;1;16;Update;Time;691000
